road	R170
km	2.522
type	Box Culvert
lrpName	LRP002c
name	SRIMATIOVER BOX CULVERT
length	19.3
condition	A
structureNr	106150
est cost	0
roadName	Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
chainage	2.522
width	4.1
constructionYear	2004
spans	4
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.276166666666665
lon	91.97252777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106150&vRoadID=86&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106150&vRoadID=86&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106150&vRoadID=86&vSurveyYear=2004&vSubdivID=281
