road	R170
km	17.059
type	Baily with Timber Deck
lrpName	LRP017a
name	SHOYLOK BAILEY WITH TIMBER DECK
length	9
condition	D
structureNr	106254
est cost	13.4
roadName	Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
chainage	17.059
width	3.8
constructionYear	1968
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.21719444444444
lon	91.89186111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106254&vRoadID=86&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106254&vRoadID=86&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106254&vRoadID=86&vSurveyYear=2004&vSubdivID=281
