road	R170
km	47.121
type	Truss with Steel Deck
lrpName	LRP047a
name	Chambol Bridge
length	15.2
condition	B
structureNr	121169
est cost	0.553
roadName	Patiya-Anowara-Banshkhali-Toitong-Pekua-Badarkhali-Chokoria (Eidmoni) Road
chainage	47.121
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	21.9954719 
lon	91.9543611 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121169&vRoadID=86&vSurveyYear=2013&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121169&vRoadID=86&vSurveyYear=2013&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121169&vRoadID=86&vSurveyYear=2013&vSubdivID=280
