road	Z8067
km	0.182
type	Arch Masonry
lrpName	LRPSa
name	.
length	4.2
condition	B
structureNr	113338
est cost	0.05
roadName	Nagarkanda-Bhanga Road
chainage	0.182
width	3.9
constructionYear	1950
spans	1
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.42325
lon	89.90225000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113338&vRoadID=430&vSurveyYear=2004&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113338&vRoadID=430&vSurveyYear=2004&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113338&vRoadID=430&vSurveyYear=2004&vSubdivID=341
