road	R604
km	9.372
type	Box Culvert
lrpName	LRP010b
name	.
length	3.6
condition	A
structureNr	100342
est cost	0
roadName	Tebunia-Chatmohor-Handial-Hamkuria Road
chainage	9.372
width	7.35
constructionYear	2003
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.143333333333334
lon	89.25222222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100342&vRoadID=141&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100342&vRoadID=141&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100342&vRoadID=141&vSurveyYear=2004&vSubdivID=310
