road	R604
km	8.34
type	Box Culvert
lrpName	LRP009a
name	.
length	4.1
condition	A
structureNr	100339
est cost	0
roadName	Tebunia-Chatmohor-Handial-Hamkuria Road
chainage	8.34
width	7.3
constructionYear	2003
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.134166666666665
lon	89.25027777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100339&vRoadID=141&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100339&vRoadID=141&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100339&vRoadID=141&vSurveyYear=2004&vSubdivID=310
