road	R604
km	10.604
type	Box Culvert
lrpName	LRP011b
name	.
length	32.5
condition	C
structureNr	100360
est cost	0.85
roadName	Tebunia-Chatmohor-Handial-Hamkuria Road
chainage	10.604
width	6.2
constructionYear	1978
spans	5
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.149444444444445
lon	89.26166666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100360&vRoadID=141&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100360&vRoadID=141&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100360&vRoadID=141&vSurveyYear=2004&vSubdivID=310
