road	Z2811
km	15.08
type	Box Culvert
lrpName	LRP014e
name	.
length	30
condition	C
structureNr	117637
est cost	0.2
roadName	Dowarabazar-Sunamganj Road
chainage	15.08
width	4.6
constructionYear	1993
spans	9
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Sunamganj
lat	25.073333333333334
lon	91.42444444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117637&vRoadID=419&vSurveyYear=2006&vSubdivID=557
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117637&vRoadID=419&vSurveyYear=2006&vSubdivID=557
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117637&vRoadID=419&vSurveyYear=2006&vSubdivID=557
