road	Z6813
km	49.325
type	Slab Culvert
lrpName	LRP049d
name	.
length	1.05
condition	C
structureNr	108090
est cost	0.005
roadName	Godagari-Nachol-Nimatpur Road
chainage	49.325
width	8.48
constructionYear	1985
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.807222222222222
lon	88.50555555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108090&vRoadID=540&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108090&vRoadID=540&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108090&vRoadID=540&vSurveyYear=2004&vSubdivID=305
