road	Z6813
km	0.079
type	Slab Culvert
lrpName	LRPSb
name	.
length	2
condition	A
structureNr	107774
est cost	0
roadName	Godagari-Nachol-Nimatpur Road
chainage	0.079
width	7.2
constructionYear	1990
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.46861111111111
lon	88.32472222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107774&vRoadID=540&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107774&vRoadID=540&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107774&vRoadID=540&vSurveyYear=2004&vSubdivID=302
