road	Z4009
km	0.52
type	Slab Culvert
lrpName	LRPSa
name	.
length	4.87
condition	B
structureNr	116423
est cost	0.05
roadName	Nagarpur (Duburia)-Salimabad-Chauhali Road
chainage	0.52
width	2.3
constructionYear	1995
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.00861111111111
lon	89.84694444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116423&vRoadID=254&vSurveyYear=2006&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116423&vRoadID=254&vSurveyYear=2006&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116423&vRoadID=254&vSurveyYear=2006&vSubdivID=537
