road	Z7602
km	12.615
type	Box Culvert
lrpName	LRP013e
name	.
length	3
condition	A
structureNr	112981
est cost	0
roadName	Satkhira-Shakhipur-Kaliganj Road
chainage	12.615
width	11
constructionYear	2002
spans	1
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-2
lat	22.63886111111111
lon	88.98727777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112981&vRoadID=703&vSurveyYear=2004&vSubdivID=322
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112981&vRoadID=703&vSurveyYear=2004&vSubdivID=322
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112981&vRoadID=703&vSurveyYear=2004&vSubdivID=322
