road	R140
km	92.832
type	Baily with Steel Deck
lrpName	LRP092b
name	MB BRIDGE
length	12
condition	C
structureNr	104532
est cost	6
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	92.832
width	10
constructionYear	2002
spans	1
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	23.058616666666666
lon	90.77177777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104532&vRoadID=73&vSurveyYear=2004&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104532&vRoadID=73&vSurveyYear=2004&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104532&vRoadID=73&vSurveyYear=2004&vSubdivID=548
