road	R140
km	126.432
type	RCC Girder Bridge
lrpName	LRP126b
name	Chandraganj Bridge
length	43.18
condition	B
structureNr	121412
est cost	0.118
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	126.432
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Laxmipur
lat	22.9473608 
lon	90.9970274 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121412&vRoadID=73&vSurveyYear=2013&vSubdivID=803
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121412&vRoadID=73&vSurveyYear=2013&vSubdivID=803
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121412&vRoadID=73&vSurveyYear=2013&vSubdivID=803
