road	R140
km	109.677
type	RCC Girder Bridge
lrpName	LRP110a
name	MADAM BRIDGE
length	43.4
condition	A
structureNr	104563
est cost	0.12
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	109.677
width	8.2
constructionYear	1976
spans	3
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Laxmipur
lat	22.942305555555556
lon	90.838
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104563&vRoadID=73&vSurveyYear=2004&vSubdivID=803
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104563&vRoadID=73&vSurveyYear=2004&vSubdivID=803
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104563&vRoadID=73&vSurveyYear=2004&vSubdivID=803
