road	R140
km	46.871
type	Steel Beam & RCC Slab
lrpName	LRP047a
name	HAZIGONJ BAZAR BRIDGE
length	50
condition	D
structureNr	104437
est cost	198.75
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	46.871
width	5.3
constructionYear	1967
spans	3
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Hajigonj
lat	23.251277777777776
lon	90.85763888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104437&vRoadID=73&vSurveyYear=2004&vSubdivID=542
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104437&vRoadID=73&vSurveyYear=2004&vSubdivID=542
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104437&vRoadID=73&vSurveyYear=2004&vSubdivID=542
