road	R140
km	44.111
type	PC Girder Bridge
lrpName	LRP044b
name	Amatatpur Bridge
length	38.75
condition	C
structureNr	119776
est cost	0.29
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	44.111
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Hajigonj
lat	23.24710845542169
lon	90.88219983975904
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119776&vRoadID=73&vSurveyYear=2013&vSubdivID=542
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119776&vRoadID=73&vSurveyYear=2013&vSubdivID=542
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119776&vRoadID=73&vSurveyYear=2013&vSubdivID=542
