road	R140
km	51.446
type	Box Culvert
lrpName	LRP051b
name	BALAKHAL CULVERT
length	6
condition	B
structureNr	104443
est cost	0.18
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	51.446
width	7.4
constructionYear	1983
spans	1
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Hajigonj
lat	23.250916666666665
lon	91.81313888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104443&vRoadID=73&vSurveyYear=2004&vSubdivID=542
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104443&vRoadID=73&vSurveyYear=2004&vSubdivID=542
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104443&vRoadID=73&vSurveyYear=2004&vSubdivID=542
