road	R140
km	78.992
type	Box Culvert
lrpName	LRP079b
name	VATIALPUR (2) CULVERT
length	6
condition	B
structureNr	104572
est cost	0.8
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	78.992
width	8.5
constructionYear	1984
spans	1
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Chandpur
lat	23.14677777777778
lon	90.72761111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104572&vRoadID=73&vSurveyYear=2004&vSubdivID=802
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104572&vRoadID=73&vSurveyYear=2004&vSubdivID=802
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104572&vRoadID=73&vSurveyYear=2004&vSubdivID=802
