road	R140
km	32.114
type	Steel Beam & RCC Slab
lrpName	LRP032b
name	JAGADPUR BAZAR
length	4.5
condition	C
structureNr	104511
est cost	27.33
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	32.114
width	8.1
constructionYear	1965
spans	1
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Hajigonj
lat	23.261944444444445
lon	90.99491666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104511&vRoadID=73&vSurveyYear=2004&vSubdivID=542
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104511&vRoadID=73&vSurveyYear=2004&vSubdivID=542
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104511&vRoadID=73&vSurveyYear=2004&vSubdivID=542
