road	R140
km	86.113
type	Box Culvert
lrpName	LRP086a
name	BAROPLKA CULVERT
length	6.2
condition	B
structureNr	104586
est cost	0.12
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	86.113
width	9.7
constructionYear	1994
spans	1
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	23.099777777777778
lon	90.76627777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104586&vRoadID=73&vSurveyYear=2004&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104586&vRoadID=73&vSurveyYear=2004&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104586&vRoadID=73&vSurveyYear=2004&vSubdivID=548
