road	N503
km	0.832
type	RCC Girder Bridge
lrpName	LRP001a
name	BOWALY BIG RCC GIDER BRIDGE
length	49
condition	A
structureNr	105144
est cost	0.2
roadName	Utholi-Aricha Road
chainage	0.832
width	8.5
constructionYear	1964
spans	3
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.84125
lon	89.80344444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105144&vRoadID=31&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105144&vRoadID=31&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105144&vRoadID=31&vSurveyYear=2004&vSubdivID=515
