road	R550
km	10.935
type	Slab Culvert
lrpName	LRP010c
name	.
length	3
condition	C
structureNr	103410
est cost	3.5
roadName	Mokamtala-Kalai-Joypurhat Road
chainage	10.935
width	12.15
constructionYear	1994
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	25.03805555555556
lon	89.26555555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103410&vRoadID=129&vSurveyYear=2004&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103410&vRoadID=129&vSurveyYear=2004&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103410&vRoadID=129&vSurveyYear=2004&vSubdivID=291
