road	R550
km	12.971
type	Slab Culvert
lrpName	LRP012c
name	.
length	4.2
condition	C
structureNr	103415
est cost	0.7
roadName	Mokamtala-Kalai-Joypurhat Road
chainage	12.971
width	12.67
constructionYear	1993
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	25.042222222222225
lon	89.2461111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103415&vRoadID=129&vSurveyYear=2004&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103415&vRoadID=129&vSurveyYear=2004&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103415&vRoadID=129&vSurveyYear=2004&vSubdivID=291
