road	R550
km	1.976
type	Box Culvert
lrpName	LRP001b
name	.
length	3.6
condition	C
structureNr	103305
est cost	2.6
roadName	Mokamtala-Kalai-Joypurhat Road
chainage	1.976
width	12.2
constructionYear	1994
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	25.021666666666665
lon	89.35027777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103305&vRoadID=129&vSurveyYear=2004&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103305&vRoadID=129&vSurveyYear=2004&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103305&vRoadID=129&vSurveyYear=2004&vSubdivID=291
