road	R550
km	23.631
type	Slab Culvert
lrpName	LRP023a
name	.
length	4.2
condition	D
structureNr	104683
est cost	4.5
roadName	Mokamtala-Kalai-Joypurhat Road
chainage	23.631
width	12.12
constructionYear	1982
spans	1
zone	Rangpur
circle	Bogra
division	Joypurhat
sub-division	Joypurhat
lat	25.068055555555556
lon	89.14416666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104683&vRoadID=129&vSurveyYear=2004&vSubdivID=589
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104683&vRoadID=129&vSurveyYear=2004&vSubdivID=589
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104683&vRoadID=129&vSurveyYear=2004&vSubdivID=589
