road	R550
km	28.826
type	RCC Girder Bridge
lrpName	LRP028b
name	.
length	64.5
condition	D
structureNr	105266
est cost	230
roadName	Mokamtala-Kalai-Joypurhat Road
chainage	28.826
width	6.8
constructionYear	1982
spans	4
zone	Rangpur
circle	Bogra
division	Joypurhat
sub-division	Joypurhat
lat	25.069166666666668
lon	89.09416666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105266&vRoadID=129&vSurveyYear=2004&vSubdivID=589
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105266&vRoadID=129&vSurveyYear=2004&vSubdivID=589
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105266&vRoadID=129&vSurveyYear=2004&vSubdivID=589
