road	R550
km	13.224
type	Box Culvert
lrpName	LRP013a
name	.
length	10.1
condition	C
structureNr	103707
est cost	1.42
roadName	Mokamtala-Kalai-Joypurhat Road
chainage	13.224
width	12.2
constructionYear	1988
spans	2
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	25.04277777777778
lon	89.24361111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103707&vRoadID=129&vSurveyYear=2004&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103707&vRoadID=129&vSurveyYear=2004&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103707&vRoadID=129&vSurveyYear=2004&vSubdivID=291
