road	Z1417
km	12.511
type	Box Culvert
lrpName	LRP013a
name	CHATKHIL BOX CULVERT
length	3
condition	A
structureNr	113566
est cost	0
roadName	Paniwala-Dalta-Munshihat-Chatkhil (Purbo Bazar) Road
chainage	12.511
width	4.6
constructionYear	1982
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.06872222222222
lon	90.97
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113566&vRoadID=513&vSurveyYear=2004&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113566&vRoadID=513&vSurveyYear=2004&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113566&vRoadID=513&vSurveyYear=2004&vSubdivID=549
