road	N506
km	49.812
type	Slab Culvert
lrpName	LRP049c
name	.
length	1.3
condition	C
structureNr	109878
est cost	0.06
roadName	Rangpur-Barobari-Kurigram Road
chainage	49.812
width	9.8
constructionYear	1988
spans	1
zone	Rangpur
circle	Rangpur
division	Kurigram
sub-division	Kurigram - 1
lat	25.81277777777778
lon	89.64083333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109878&vRoadID=34&vSurveyYear=2004&vSubdivID=289
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109878&vRoadID=34&vSurveyYear=2004&vSubdivID=289
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109878&vRoadID=34&vSurveyYear=2004&vSubdivID=289
