road	N506
km	4.731
type	Box Culvert
lrpName	LRP005b
name	.
length	6.9
condition	A
structureNr	109703
est cost	0
roadName	Rangpur-Barobari-Kurigram Road
chainage	4.731
width	12.15
constructionYear	1991
spans	2
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.734444444444446
lon	89.30166666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109703&vRoadID=34&vSurveyYear=2004&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109703&vRoadID=34&vSurveyYear=2004&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109703&vRoadID=34&vSurveyYear=2004&vSubdivID=287
