road	N506
km	2.741
type	RCC Girder Bridge
lrpName	LRP003b
name	.
length	14.17
condition	B
structureNr	109684
est cost	0.05
roadName	Rangpur-Barobari-Kurigram Road
chainage	2.741
width	6.7
constructionYear	1980
spans	1
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.731111111111108
lon	89.28333333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109684&vRoadID=34&vSurveyYear=2004&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109684&vRoadID=34&vSurveyYear=2004&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109684&vRoadID=34&vSurveyYear=2004&vSubdivID=287
