road	N506
km	2.186
type	Box Culvert
lrpName	LRP003a
name	.
length	3.62
condition	A
structureNr	109683
est cost	0
roadName	Rangpur-Barobari-Kurigram Road
chainage	2.186
width	12.15
constructionYear	1990
spans	1
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.728055555555553
lon	89.27916666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109683&vRoadID=34&vSurveyYear=2004&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109683&vRoadID=34&vSurveyYear=2004&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109683&vRoadID=34&vSurveyYear=2004&vSubdivID=287
