road	N506
km	13.909
type	RCC Girder Bridge
lrpName	LRP014b
name	.
length	32.14
condition	A
structureNr	109745
est cost	0
roadName	Rangpur-Barobari-Kurigram Road
chainage	13.909
width	7.8
constructionYear	1985
spans	2
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.766111111111112
lon	89.38055555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109745&vRoadID=34&vSurveyYear=2004&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109745&vRoadID=34&vSurveyYear=2004&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109745&vRoadID=34&vSurveyYear=2004&vSubdivID=287
