road	N506
km	30.338
type	RCC Bridge
lrpName	LRP030a
name	.
length	14.63
condition	B
structureNr	109833
est cost	0.005
roadName	Rangpur-Barobari-Kurigram Road
chainage	30.338
width	6.3
constructionYear	1978
spans	2
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	25.85388888888889
lon	89.49
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109833&vRoadID=34&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109833&vRoadID=34&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109833&vRoadID=34&vSurveyYear=2004&vSubdivID=290
