road	R812
km	26.274
type	Baily with Steel Deck
lrpName	LRP025a
name	BALIGAON BAILEY WITH STEEL DECK
length	73
condition	A
structureNr	104985
est cost	0
roadName	Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road
chainage	26.274
width	3.55
constructionYear	1994
spans	3
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Munshiganj
lat	23.491555555555557
lon	90.40672222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104985&vRoadID=167&vSurveyYear=2004&vSubdivID=518
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104985&vRoadID=167&vSurveyYear=2004&vSubdivID=518
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104985&vRoadID=167&vSurveyYear=2004&vSubdivID=518
