road	R812
km	37.606
type	Baily with Steel Deck
lrpName	LRP037a
name	DOKHIN HOLDA
length	36.7
condition	A
structureNr	104989
est cost	16.16
roadName	Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road
chainage	37.606
width	3.6
constructionYear	1986
spans	1
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.474555555555554
lon	90.30877777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104989&vRoadID=167&vSurveyYear=2004&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104989&vRoadID=167&vSurveyYear=2004&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104989&vRoadID=167&vSurveyYear=2004&vSubdivID=519
