road	R812
km	38.66
type	Truss with Steel Deck
lrpName	LRP038a
name	Haldia Bazar Bridge
length	42.9
condition	C
structureNr	120199
est cost	3.48
roadName	Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road
chainage	38.66
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.4705271 
lon	90.3156111 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120199&vRoadID=167&vSurveyYear=2013&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120199&vRoadID=167&vSurveyYear=2013&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120199&vRoadID=167&vSurveyYear=2013&vSubdivID=519
