road	R812
km	16.329
type	RCC Girder Bridge
lrpName	LRP015c
name	ATPARA
length	22.5
condition	C
structureNr	104981
est cost	1.02
roadName	Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road
chainage	16.329
width	3.8
constructionYear	1979
spans	3
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Munshiganj
lat	23.52722222222222
lon	90.47488888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104981&vRoadID=167&vSurveyYear=2004&vSubdivID=518
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104981&vRoadID=167&vSurveyYear=2004&vSubdivID=518
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104981&vRoadID=167&vSurveyYear=2004&vSubdivID=518
