road	Z5467
km	4.56
type	Slab Culvert
lrpName	LRP004d
name	.
length	2.6
condition	A
structureNr	115883
est cost	0
roadName	Raikali-Tilokpur Road
chainage	4.56
width	5.5
constructionYear	1985
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	24.890249999999998
lon	89.0363888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115883&vRoadID=642&vSurveyYear=2006&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115883&vRoadID=642&vSurveyYear=2006&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115883&vRoadID=642&vSurveyYear=2006&vSubdivID=291
