road	Z1036
km	3.595
type	Box Culvert
lrpName	LRP003e
name	SOLIA PARA BOX CULVERT
length	3
condition	C
structureNr	104897
est cost	0.4
roadName	Hashimpur-Rail Station-Bagicharhat-Borma Road
chainage	3.595
width	7.3
constructionYear	1993
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.179361111111113
lon	92.021
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104897&vRoadID=328&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104897&vRoadID=328&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104897&vRoadID=328&vSurveyYear=2004&vSubdivID=280
