road	Z1036
km	6.048
type	RCC Girder Bridge
lrpName	LRP006a
name	SATBARIA
length	7.2
condition	B
structureNr	104863
est cost	0.28
roadName	Hashimpur-Rail Station-Bagicharhat-Borma Road
chainage	6.048
width	4.5
constructionYear	2002
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.177861111111113
lon	92.001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104863&vRoadID=328&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104863&vRoadID=328&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104863&vRoadID=328&vSurveyYear=2004&vSubdivID=280
