road	Z1036
km	6.84
type	RCC Girder Bridge
lrpName	LRP006e
name	Batagori Bridge-4
length	9.8
condition	D
structureNr	121202
est cost	110
roadName	Hashimpur-Rail Station-Bagicharhat-Borma Road
chainage	6.84
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.177694924
lon	92.001978896
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121202&vRoadID=328&vSurveyYear=2013&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121202&vRoadID=328&vSurveyYear=2013&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121202&vRoadID=328&vSurveyYear=2013&vSubdivID=280
