road	N501
km	5.886
type	Box Culvert
lrpName	LRP005b
name	VARIBAD BOX CULVERT
length	16.35
condition	A
structureNr	105139
est cost	0
roadName	Mirpur Bridge-Dhour Road
chainage	5.886
width	10.3
constructionYear	1989
spans	8
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Kallayanpur
lat	23.828944444444446
lon	90.34325
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105139&vRoadID=29&vSurveyYear=2004&vSubdivID=510
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105139&vRoadID=29&vSurveyYear=2004&vSubdivID=510
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105139&vRoadID=29&vSurveyYear=2004&vSubdivID=510
