road	R856
km	10.25
type	RCC Bridge
lrpName	LRP010b
name	.
length	46.12
condition	A
structureNr	107658
est cost	0
roadName	Noapara (Katakhali)-Fakirhat-Mollahat Road
chainage	10.25
width	100
constructionYear	2004
spans	3
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	22.773777777777777
lon	89.71983333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107658&vRoadID=162&vSurveyYear=2004&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107658&vRoadID=162&vSurveyYear=2004&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107658&vRoadID=162&vSurveyYear=2004&vSubdivID=320
