road	R856
km	5.524
type	Box Culvert
lrpName	LRP005a
name	.
length	4.67
condition	A
structureNr	107608
est cost	0
roadName	Noapara (Katakhali)-Fakirhat-Mollahat Road
chainage	5.524
width	13.65
constructionYear	2003
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	22.75111111111111
lon	89.68444444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107608&vRoadID=162&vSurveyYear=2004&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107608&vRoadID=162&vSurveyYear=2004&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107608&vRoadID=162&vSurveyYear=2004&vSubdivID=320
