road	R856
km	20.4
type	PC Girder Bridge
lrpName	LRP020a
name	Madrashaghat Bridge
length	30
condition	A
structureNr	120563
est cost	0.038
roadName	Noapara (Katakhali)-Fakirhat-Mollahat Road
chainage	20.4
width	
constructionYear	
spans	
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	
lon	
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120563&vRoadID=162&vSurveyYear=2013&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120563&vRoadID=162&vSurveyYear=2013&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120563&vRoadID=162&vSurveyYear=2013&vSubdivID=320
