road	R856
km	7.739
type	Box Culvert
lrpName	LRP007b
name	.
length	2.45
condition	A
structureNr	107629
est cost	0
roadName	Noapara (Katakhali)-Fakirhat-Mollahat Road
chainage	7.739
width	13.7
constructionYear	2003
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	22.762777777777778
lon	89.70111111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107629&vRoadID=162&vSurveyYear=2004&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107629&vRoadID=162&vSurveyYear=2004&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107629&vRoadID=162&vSurveyYear=2004&vSubdivID=320
