road	R161
km	50.908
type	Baily with Steel Deck
lrpName	LRP051a
name	Keyamolong Bridge-1
length	12.27
condition	B
structureNr	121685
est cost	2.443
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	50.908
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.2591944 
lon	92.1548333 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121685&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121685&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121685&vRoadID=82&vSurveyYear=2013&vSubdivID=285
