road	R161
km	40.851
type	Baily with Steel Deck
lrpName	LRP041a
name	Dolobaina Bridge.
length	15.36
condition	A
structureNr	121615
est cost	0.152
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	40.851
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.3256938 
lon	92.1412497 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121615&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121615&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121615&vRoadID=82&vSurveyYear=2013&vSubdivID=285
