road	R161
km	1.756
type	Baily with Steel Deck
lrpName	LRP001a
name	Bogapara Bridge
length	33.2
condition	C
structureNr	120978
est cost	374
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	1.756
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Chandraghona
lat	22.594833 
lon	92.0968886 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120978&vRoadID=82&vSurveyYear=2013&vSubdivID=568
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120978&vRoadID=82&vSurveyYear=2013&vSubdivID=568
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120978&vRoadID=82&vSurveyYear=2013&vSubdivID=568
