road	R161
km	45.117
type	Baily with Steel Deck
lrpName	LRP045c
name	Amtoli Bridge-2
length	21.46
condition	B
structureNr	121663
est cost	0.012
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	45.117
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.3040833 
lon	92.1589722 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121663&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121663&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121663&vRoadID=82&vSurveyYear=2013&vSubdivID=285
