road	R161
km	47.928
type	Box Culvert
lrpName	LRP048b
name	NOYAPARA BOX CULVERT
length	1
condition	C
structureNr	101392
est cost	1.12
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	47.928
width	7.65
constructionYear	2003
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.264305555555556
lon	92.01802777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101392&vRoadID=82&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101392&vRoadID=82&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101392&vRoadID=82&vSurveyYear=2004&vSubdivID=285
