road	R161
km	46.183
type	Baily with Steel Deck
lrpName	LRP046c
name	Amtoli Bridge-5
length	12.28
condition	A
structureNr	121675
est cost	0.005
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	46.183
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.2780271 
lon	92.1568333 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121675&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121675&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121675&vRoadID=82&vSurveyYear=2013&vSubdivID=285
