road	R161
km	50.445
type	Truss with Steel Deck
lrpName	LRP050b
name	Bhomga Bridge
length	18.15
condition	B
structureNr	121684
est cost	0.3
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	50.445
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.2645278 
lon	92.1517222 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121684&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121684&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121684&vRoadID=82&vSurveyYear=2013&vSubdivID=285
