road	R161
km	37.236
type	Baily with Steel Deck
lrpName	LRP037c
name	SULTAN SHAH BAZAR BRIDGE
length	103
condition	B
structureNr	101389
est cost	0.06
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	37.236
width	3.5
constructionYear	1983
spans	3
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.341944444444444
lon	92.13941666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101389&vRoadID=82&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101389&vRoadID=82&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101389&vRoadID=82&vSurveyYear=2004&vSubdivID=285
