road	Z1004
km	26.172
type	Slab Culvert
lrpName	LRP026c
name	POTIMARA SLAB CULVERT
length	1.3
condition	A
structureNr	113420
est cost	0
roadName	Janatabaza-Gorokghata Road
chainage	26.172
width	6.3
constructionYear	1993
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.52208333333333
lon	91.96227777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113420&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113420&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113420&vRoadID=332&vSurveyYear=2004&vSubdivID=282
