road	Z1004
km	3.824
type	Slab Culvert
lrpName	LRP003e
name	MIGE PARA SLUB
length	2.1
condition	D
structureNr	112587
est cost	2.15
roadName	Janatabaza-Gorokghata Road
chainage	3.824
width	7.2
constructionYear	1993
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.69902777777778
lon	91.92283333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112587&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112587&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112587&vRoadID=332&vSurveyYear=2004&vSubdivID=282
