road	Z1004
km	15.108
type	Box Culvert
lrpName	LRP015d
name	ROWZA GUNA BOX CULVERT
length	2.5
condition	A
structureNr	113369
est cost	0
roadName	Janatabaza-Gorokghata Road
chainage	15.108
width	5.6
constructionYear	2001
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.603833333333334
lon	91.92344444444446
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113369&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113369&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113369&vRoadID=332&vSurveyYear=2004&vSubdivID=282
