road	Z1004
km	4.826
type	Steel Beam & RCC Slab
lrpName	LRP004e
name	Zafua Para Bridge
length	12.4
condition	C
structureNr	120445
est cost	3.645
roadName	Janatabaza-Gorokghata Road
chainage	4.826
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.68797337925
lon	91.921887139
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120445&vRoadID=332&vSurveyYear=2013&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120445&vRoadID=332&vSurveyYear=2013&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120445&vRoadID=332&vSurveyYear=2013&vSubdivID=282
