road	Z1004
km	9.91
type	Slab Culvert
lrpName	LRP009e
name	MIZIR PARA(2) SLAB
length	1.8
condition	D
structureNr	112907
est cost	0.56
roadName	Janatabaza-Gorokghata Road
chainage	9.91
width	7
constructionYear	2001
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.648527777777776
lon	91.92391666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112907&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112907&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112907&vRoadID=332&vSurveyYear=2004&vSubdivID=282
