road	Z1004
km	9.368
type	Slab Culvert
lrpName	LRP009c
name	ANDERGUNA SLAB CULVERT
length	1
condition	A
structureNr	112901
est cost	0
roadName	Janatabaza-Gorokghata Road
chainage	9.368
width	7.3
constructionYear	2003
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.65361111111111
lon	91.92425
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112901&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112901&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112901&vRoadID=332&vSurveyYear=2004&vSubdivID=282
