road	Z1004
km	4.826
type	Steel Beam & RCC Slab
lrpName	LRP004e
name	ZAFUA PARA BRIDGE
length	12.4
condition	C
structureNr	112591
est cost	0.1
roadName	Janatabaza-Gorokghata Road
chainage	4.826
width	7.3
constructionYear	2001
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.69025
lon	91.92205555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112591&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112591&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112591&vRoadID=332&vSurveyYear=2004&vSubdivID=282
