road	R585
km	83.522
type	Slab Culvert
lrpName	LRP083a
name	.
length	3.5
condition	B
structureNr	110108
est cost	0.03
roadName	Gobindagnj-Goraghat-Birampur-Fulbari-Dinajpur Road
chainage	83.522
width	6.95
constructionYear	1987
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.53891666666667
lon	88.806
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110108&vRoadID=135&vSurveyYear=2004&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110108&vRoadID=135&vSurveyYear=2004&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110108&vRoadID=135&vSurveyYear=2004&vSubdivID=297
